geneID,Uniprot,evalue,Product,V10,V11,V12,V13,V14,GOSlim,,,,,,,,,,,,,,,,,,
CGI_10018768,Q99700,1.00E-48,Ataxin-2 (Spinocerebellar ataxia type 2 protein) (Trinucleotide repeat-containing gene 13 protein),cytoplasmic mRNA processing body assembly [GO:0033962]; negative regulation of receptor internalization [GO:0002091]; regulation of cytoplasmic mRNA processing body assembly [GO:0010603]; regulation of translation [GO:0006417]; RNA metabolic process [GO:0016070]; RNA transport [GO:0050658]; stress granule assembly [GO:0034063],cytoplasm [GO:0005737]; cytoplasmic stress granule [GO:0010494]; Golgi apparatus [GO:0005794]; intracellular ribonucleoprotein complex [GO:0030529]; membrane [GO:0016020]; perinuclear region of cytoplasm [GO:0048471]; polysome [GO:0005844]; trans-Golgi network [GO:0005802],epidermal growth factor receptor binding [GO:0005154]; protein C-terminus binding [GO:0008022]; RNA binding [GO:0003723],cytoplasm [GO:0005737]; cytoplasmic stress granule [GO:0010494]; Golgi apparatus [GO:0005794]; intracellular ribonucleoprotein complex [GO:0030529]; membrane [GO:0016020]; perinuclear region of cytoplasm [GO:0048471]; polysome [GO:0005844]; trans-Golgi network [GO:0005802]; epidermal growth factor receptor binding [GO:0005154]; protein C-terminus binding [GO:0008022]; RNA binding [GO:0003723]; cytoplasmic mRNA processing body assembly [GO:0033962]; negative regulation of receptor internalization [GO:0002091]; regulation of cytoplasmic mRNA processing body assembly [GO:0010603]; regulation of translation [GO:0006417]; RNA metabolic process [GO:0016070]; RNA transport [GO:0050658]; stress granule assembly [GO:0034063],GO:0002091; GO:0003723; GO:0005154; GO:0005737; GO:0005794; GO:0005802; GO:0005844; GO:0006417; GO:0008022; GO:0010494; GO:0010603; GO:0016020; GO:0016070; GO:0030529; GO:0033962; GO:0034063; GO:0048471; GO:0050658,RNA metabolism,,,,,,,,,,,,,,,,,,
CGI_10019899,Q5M7P5,0,Nucleolar protein 6,rRNA processing [GO:0006364]; tRNA export from nucleus [GO:0006409],CURI complex [GO:0032545]; small-subunit processome [GO:0032040]; UTP-C complex [GO:0034456],RNA binding [GO:0003723],CURI complex [GO:0032545]; small-subunit processome [GO:0032040]; UTP-C complex [GO:0034456]; RNA binding [GO:0003723]; rRNA processing [GO:0006364]; tRNA export from nucleus [GO:0006409],GO:0003723; GO:0006364; GO:0006409; GO:0032040; GO:0032545; GO:0034456,RNA metabolism,,,,,,,,,,,,,,,,,,
CGI_10020442,Q9CSH3,0,Exosome complex exonuclease RRP44 (EC 3.1.13.-) (EC 3.1.26.-) (Protein DIS3 homolog) (Ribosomal RNA-processing protein 44),CUT catabolic process [GO:0071034]; RNA catabolic process [GO:0006401]; rRNA catabolic process [GO:0016075]; rRNA processing [GO:0006364],cytosol [GO:0005829]; exosome (RNase complex) [GO:0000178]; membrane [GO:0016020]; nuclear exosome (RNase complex) [GO:0000176]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],3'-5'-exoribonuclease activity [GO:0000175]; endonuclease activity [GO:0004519]; guanyl-nucleotide exchange factor activity [GO:0005085]; RNA binding [GO:0003723],cytosol [GO:0005829]; exosome (RNase complex) [GO:0000178]; membrane [GO:0016020]; nuclear exosome (RNase complex) [GO:0000176]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; 3'-5'-exoribonuclease activity [GO:0000175]; endonuclease activity [GO:0004519]; guanyl-nucleotide exchange factor activity [GO:0005085]; RNA binding [GO:0003723]; CUT catabolic process [GO:0071034]; RNA catabolic process [GO:0006401]; rRNA catabolic process [GO:0016075]; rRNA processing [GO:0006364],GO:0000175; GO:0000176; GO:0000178; GO:0003723; GO:0004519; GO:0005085; GO:0005634; GO:0005654; GO:0005730; GO:0005829; GO:0006364; GO:0006401; GO:0016020; GO:0016075; GO:0071034,RNA metabolism,,,,,,,,,,,,,,,,,,
CGI_10020687,A2AHJ4,0,Bromodomain and WD repeat-containing protein 3,cytoskeleton organization [GO:0007010]; regulation of cell shape [GO:0008360]; regulation of transcription from RNA polymerase II promoter [GO:0006357],nucleus [GO:0005634],,nucleus [GO:0005634]; cytoskeleton organization [GO:0007010]; regulation of cell shape [GO:0008360]; regulation of transcription from RNA polymerase II promoter [GO:0006357],GO:0005634; GO:0006357; GO:0007010; GO:0008360,RNA metabolism,,,,,,,,,,,,,,,,,,
CGI_10020806,Q5R9H4,0,APOBEC1 complementation factor (APOBEC1-stimulating protein),mRNA modification [GO:0016556]; mRNA processing [GO:0006397]; protein stabilization [GO:0050821],apolipoprotein B mRNA editing enzyme complex [GO:0030895]; cytoplasm [GO:0005737]; endoplasmic reticulum [GO:0005783],single-stranded RNA binding [GO:0003727],apolipoprotein B mRNA editing enzyme complex [GO:0030895]; cytoplasm [GO:0005737]; endoplasmic reticulum [GO:0005783]; single-stranded RNA binding [GO:0003727]; mRNA modification [GO:0016556]; mRNA processing [GO:0006397]; protein stabilization [GO:0050821],GO:0003727; GO:0005737; GO:0005783; GO:0006397; GO:0016556; GO:0030895; GO:0050821,RNA metabolism,,,,,,,,,,,,,,,,,,
CGI_10021125,Q80U96,0,Exportin-1 (Exp1) (Chromosome region maintenance 1 protein homolog),mRNA transport [GO:0051028]; negative regulation of transcription from RNA polymerase II promoter [GO:0000122]; protein export from nucleus [GO:0006611]; protein localization to nucleus [GO:0034504]; regulation of centrosome duplication [GO:0010824]; regulation of protein catabolic process [GO:0042176]; regulation of protein export from nucleus [GO:0046825]; response to drug [GO:0042493]; ribosomal large subunit export from nucleus [GO:0000055]; ribosomal small subunit export from nucleus [GO:0000056],annulate lamellae [GO:0005642]; Cajal body [GO:0015030]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; intracellular ribonucleoprotein complex [GO:0030529]; kinetochore [GO:0000776]; nuclear membrane [GO:0031965]; nucleolus [GO:0005730]; nucleus [GO:0005634],nuclear export signal receptor activity [GO:0005049]; protein domain specific binding [GO:0019904]; Ran GTPase binding [GO:0008536]; RNA binding [GO:0003723],annulate lamellae [GO:0005642]; Cajal body [GO:0015030]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; intracellular ribonucleoprotein complex [GO:0030529]; kinetochore [GO:0000776]; nuclear membrane [GO:0031965]; nucleolus [GO:0005730]; nucleus [GO:0005634]; nuclear export signal receptor activity [GO:0005049]; protein domain specific binding [GO:0019904]; Ran GTPase binding [GO:0008536]; RNA binding [GO:0003723]; mRNA transport [GO:0051028]; negative regulation of transcription from RNA polymerase II promoter [GO:0000122]; protein export from nucleus [GO:0006611]; protein localization to nucleus [GO:0034504]; regulation of centrosome duplication [GO:0010824]; regulation of protein catabolic process [GO:0042176]; regulation of protein export from nucleus [GO:0046825]; response to drug [GO:0042493]; ribosomal large subunit export from nucleus [GO:0000055]; ribosomal small subunit export from nucleus [GO:0000056],GO:0000055; GO:0000056; GO:0000122; GO:0000776; GO:0003723; GO:0005049; GO:0005634; GO:0005642; GO:0005730; GO:0005737; GO:0005829; GO:0006611; GO:0008536; GO:0010824; GO:0015030; GO:0019904; GO:0030529; GO:0031965; GO:0034504; GO:0042176; GO:0042493; GO:0046825; GO:0051028,RNA metabolism,,,,,,,,,,,,,,,,,,
CGI_10021679,O60504,7.00E-42,Vinexin (SH3-containing adapter molecule 1) (SCAM-1) (Sorbin and SH3 domain-containing protein 3),actin filament organization [GO:0007015]; cell adhesion [GO:0007155]; cell-substrate adhesion [GO:0031589]; muscle contraction [GO:0006936]; negative regulation of transcription from RNA polymerase II promoter [GO:0000122]; positive regulation of cytoskeleton organization [GO:0051495]; positive regulation of MAPK cascade [GO:0043410]; positive regulation of stress fiber assembly [GO:0051496],cytoskeleton [GO:0005856]; cytosol [GO:0005829]; focal adhesion [GO:0005925]; nucleus [GO:0005634],structural constituent of cytoskeleton [GO:0005200]; transcription factor binding [GO:0008134]; vinculin binding [GO:0017166],cytoskeleton [GO:0005856]; cytosol [GO:0005829]; focal adhesion [GO:0005925]; nucleus [GO:0005634]; structural constituent of cytoskeleton [GO:0005200]; transcription factor binding [GO:0008134]; vinculin binding [GO:0017166]; actin filament organization [GO:0007015]; cell adhesion [GO:0007155]; cell-substrate adhesion [GO:0031589]; muscle contraction [GO:0006936]; negative regulation of transcription from RNA polymerase II promoter [GO:0000122]; positive regulation of cytoskeleton organization [GO:0051495]; positive regulation of MAPK cascade [GO:0043410]; positive regulation of stress fiber assembly [GO:0051496],GO:0000122; GO:0005200; GO:0005634; GO:0005829; GO:0005856; GO:0005925; GO:0006936; GO:0007015; GO:0007155; GO:0008134; GO:0017166; GO:0031589; GO:0043410; GO:0051495; GO:0051496,RNA metabolism,,,,,,,,,,,,,,,,,,
CGI_10021786,Q8CDF7,2.00E-38,piRNA biogenesis protein EXD1 (Exonuclease 3'-5' domain-containing protein 1) (Exonuclease 3'-5' domain-like-containing protein 1) (Inactive exonuclease EXD1) (mExd1),gene silencing by RNA [GO:0031047]; meiotic cell cycle [GO:0051321]; piRNA metabolic process [GO:0034587],PET complex [GO:1990923]; P granule [GO:0043186],protein homodimerization activity [GO:0042803]; RNA binding [GO:0003723],P granule [GO:0043186]; PET complex [GO:1990923]; protein homodimerization activity [GO:0042803]; RNA binding [GO:0003723]; gene silencing by RNA [GO:0031047]; meiotic cell cycle [GO:0051321]; piRNA metabolic process [GO:0034587],GO:0003723; GO:0031047; GO:0034587; GO:0042803; GO:0043186; GO:0051321; GO:1990923,RNA metabolism,,,,,,,,,,,,,,,,,,
CGI_10021945,Q62915,3.00E-176,Peripheral plasma membrane protein CASK (EC 2.7.11.1) (Calcium/calmodulin-dependent serine protein kinase),cerebral cortex development [GO:0021987]; positive regulation of dendritic spine morphogenesis [GO:0061003]; positive regulation of insulin secretion [GO:0032024]; protein targeting to plasma membrane [GO:0072661]; regulation of transcription from RNA polymerase II promoter [GO:0006357],apical dendrite [GO:0097440]; basolateral plasma membrane [GO:0016323]; ciliary membrane [GO:0060170]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; dendrite [GO:0030425]; membrane [GO:0016020]; membrane raft [GO:0045121]; neuronal cell body [GO:0043025]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; podocyte foot [GO:0098846]; postsynaptic density [GO:0014069]; presynaptic membrane [GO:0042734]; protein complex [GO:0043234]; synaptic membrane [GO:0097060],ATP binding [GO:0005524]; calmodulin binding [GO:0005516]; neurexin family protein binding [GO:0042043]; PDZ domain binding [GO:0030165]; protein complex binding [GO:0032403]; protein C-terminus binding [GO:0008022]; protein serine/threonine kinase activity [GO:0004674],apical dendrite [GO:0097440]; basolateral plasma membrane [GO:0016323]; ciliary membrane [GO:0060170]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; dendrite [GO:0030425]; membrane [GO:0016020]; membrane raft [GO:0045121]; neuronal cell body [GO:0043025]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; podocyte foot [GO:0098846]; postsynaptic density [GO:0014069]; presynaptic membrane [GO:0042734]; protein complex [GO:0043234]; synaptic membrane [GO:0097060]; ATP binding [GO:0005524]; calmodulin binding [GO:0005516]; neurexin family protein binding [GO:0042043]; PDZ domain binding [GO:0030165]; protein C-terminus binding [GO:0008022]; protein complex binding [GO:0032403]; protein serine/threonine kinase activity [GO:0004674]; cerebral cortex development [GO:0021987]; positive regulation of dendritic spine morphogenesis [GO:0061003]; positive regulation of insulin secretion [GO:0032024]; protein targeting to plasma membrane [GO:0072661]; regulation of transcription from RNA polymerase II promoter [GO:0006357],GO:0004674; GO:0005516; GO:0005524; GO:0005634; GO:0005737; GO:0005829; GO:0005886; GO:0006357; GO:0008022; GO:0014069; GO:0016020; GO:0016323; GO:0021987; GO:0030165; GO:0030425; GO:0032024; GO:0032403; GO:0042043; GO:0042734; GO:0043025; GO:0043234; GO:0045121; GO:0060170; GO:0061003; GO:0072661; GO:0097060; GO:0097440; GO:0098846,RNA metabolism,,,,,,,,,,,,,,,,,,
CGI_10022771,Q96SB3,7.00E-42,Neurabin-2 (Neurabin-II) (Protein phosphatase 1 regulatory subunit 9B) (Spinophilin),cell cycle arrest [GO:0007050]; cell differentiation [GO:0030154]; cell migration [GO:0016477]; cellular response to morphine [GO:0071315]; filopodium assembly [GO:0046847]; modulation of synaptic transmission [GO:0050804]; negative regulation of cell growth [GO:0030308]; nervous system development [GO:0007399]; regulation of cell growth by extracellular stimulus [GO:0001560]; regulation of cell proliferation [GO:0042127]; regulation of exit from mitosis [GO:0007096]; regulation of opioid receptor signaling pathway [GO:2000474]; RNA splicing [GO:0008380],adherens junction [GO:0005912]; cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; dendritic spine [GO:0043197]; filopodium [GO:0030175]; lamellipodium [GO:0030027]; nucleoplasm [GO:0005654]; plasma membrane [GO:0005886]; protein phosphatase type 1 complex [GO:0000164]; ruffle membrane [GO:0032587],actin binding [GO:0003779]; protein phosphatase 1 binding [GO:0008157]; protein phosphatase inhibitor activity [GO:0004864],adherens junction [GO:0005912]; cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; dendritic spine [GO:0043197]; filopodium [GO:0030175]; lamellipodium [GO:0030027]; nucleoplasm [GO:0005654]; plasma membrane [GO:0005886]; protein phosphatase type 1 complex [GO:0000164]; ruffle membrane [GO:0032587]; actin binding [GO:0003779]; protein phosphatase 1 binding [GO:0008157]; protein phosphatase inhibitor activity [GO:0004864]; cell cycle arrest [GO:0007050]; cell differentiation [GO:0030154]; cell migration [GO:0016477]; cellular response to morphine [GO:0071315]; filopodium assembly [GO:0046847]; modulation of synaptic transmission [GO:0050804]; negative regulation of cell growth [GO:0030308]; nervous system development [GO:0007399]; regulation of cell growth by extracellular stimulus [GO:0001560]; regulation of cell proliferation [GO:0042127]; regulation of exit from mitosis [GO:0007096]; regulation of opioid receptor signaling pathway [GO:2000474]; RNA splicing [GO:0008380],GO:0000164; GO:0001560; GO:0003779; GO:0004864; GO:0005654; GO:0005737; GO:0005856; GO:0005886; GO:0005912; GO:0007050; GO:0007096; GO:0007399; GO:0008157; GO:0008380; GO:0016477; GO:0030027; GO:0030154; GO:0030175; GO:0030308; GO:0032587; GO:0042127; GO:0043197; GO:0046847; GO:0050804; GO:0071315; GO:2000474,RNA metabolism,,,,,,,,,,,,,,,,,,
CGI_10023684,P23634,0,Plasma membrane calcium-transporting ATPase 4 (PMCA4) (EC 3.6.3.8) (Matrix-remodeling-associated protein 1) (Plasma membrane calcium ATPase isoform 4) (Plasma membrane calcium pump isoform 4),calcium ion export [GO:1901660]; calcium ion import across plasma membrane [GO:0098703]; calcium ion transmembrane import into cytosol [GO:0097553]; calcium ion transmembrane transport [GO:0070588]; cellular calcium ion homeostasis [GO:0006874]; cellular response to epinephrine stimulus [GO:0071872]; flagellated sperm motility [GO:0030317]; hippocampus development [GO:0021766]; ion transmembrane transport [GO:0034220]; negative regulation of adrenergic receptor signaling pathway involved in heart process [GO:1901205]; negative regulation of arginine catabolic process [GO:1900082]; negative regulation of calcineurin-NFAT signaling cascade [GO:0070885]; negative regulation of cardiac muscle hypertrophy in response to stress [GO:1903243]; negative regulation of citrulline biosynthetic process [GO:1903249]; negative regulation of nitric oxide biosynthetic process [GO:0045019]; negative regulation of nitric oxide mediated signal transduction [GO:0010751]; negative regulation of nitric-oxide synthase activity [GO:0051001]; negative regulation of peptidyl-cysteine S-nitrosylation [GO:1902083]; negative regulation of the force of heart contraction [GO:0098736]; neural retina development [GO:0003407]; positive regulation of cAMP-dependent protein kinase activity [GO:2000481]; positive regulation of peptidyl-serine phosphorylation [GO:0033138]; regulation of cardiac conduction [GO:1903779]; regulation of cell cycle G1/S phase transition [GO:1902806]; regulation of sodium ion transmembrane transport [GO:1902305]; regulation of transcription from RNA polymerase II promoter [GO:0006357]; response to hydrostatic pressure [GO:0051599]; spermatogenesis [GO:0007283],basolateral plasma membrane [GO:0016323]; caveola [GO:0005901]; integral component of plasma membrane [GO:0005887]; intracellular membrane-bounded organelle [GO:0043231]; membrane [GO:0016020]; neuron projection [GO:0043005]; plasma membrane [GO:0005886]; protein complex [GO:0043234]; sperm flagellum [GO:0036126]; sperm principal piece [GO:0097228]; T-tubule [GO:0030315]; Z disc [GO:0030018],ATP binding [GO:0005524]; calcium-transporting ATPase activity [GO:0005388]; calmodulin binding [GO:0005516]; metal ion binding [GO:0046872]; nitric-oxide synthase binding [GO:0050998]; nitric-oxide synthase inhibitor activity [GO:0036487]; PDZ domain binding [GO:0030165]; protein kinase binding [GO:0019901]; protein phosphatase 2B binding [GO:0030346]; scaffold protein binding [GO:0097110],basolateral plasma membrane [GO:0016323]; caveola [GO:0005901]; integral component of plasma membrane [GO:0005887]; intracellular membrane-bounded organelle [GO:0043231]; membrane [GO:0016020]; neuron projection [GO:0043005]; plasma membrane [GO:0005886]; protein complex [GO:0043234]; sperm flagellum [GO:0036126]; sperm principal piece [GO:0097228]; T-tubule [GO:0030315]; Z disc [GO:0030018]; ATP binding [GO:0005524]; calcium-transporting ATPase activity [GO:0005388]; calmodulin binding [GO:0005516]; metal ion binding [GO:0046872]; nitric-oxide synthase binding [GO:0050998]; nitric-oxide synthase inhibitor activity [GO:0036487]; PDZ domain binding [GO:0030165]; protein kinase binding [GO:0019901]; protein phosphatase 2B binding [GO:0030346]; scaffold protein binding [GO:0097110]; calcium ion export [GO:1901660]; calcium ion import across plasma membrane [GO:0098703]; calcium ion transmembrane import into cytosol [GO:0097553]; calcium ion transmembrane transport [GO:0070588]; cellular calcium ion homeostasis [GO:0006874]; cellular response to epinephrine stimulus [GO:0071872]; flagellated sperm motility [GO:0030317]; hippocampus development [GO:0021766]; ion transmembrane transport [GO:0034220]; negative regulation of adrenergic receptor signaling pathway involved in heart process [GO:1901205]; negative regulation of arginine catabolic process [GO:1900082]; negative regulation of calcineurin-NFAT signaling cascade [GO:0070885]; negative regulation of cardiac muscle hypertrophy in response to stress [GO:1903243]; negative regulation of citrulline biosynthetic process [GO:1903249]; negative regulation of nitric oxide biosynthetic process [GO:0045019]; negative regulation of nitric oxide mediated signal transduction [GO:0010751]; negative regulation of nitric-oxide synthase activity [GO:0051001]; negative regulation of peptidyl-cysteine S-nitrosylation [GO:1902083]; negative regulation of the force of heart contraction [GO:0098736]; neural retina development [GO:0003407]; positive regulation of cAMP-dependent protein kinase activity [GO:2000481]; positive regulation of peptidyl-serine phosphorylation [GO:0033138]; regulation of cardiac conduction [GO:1903779]; regulation of cell cycle G1/S phase transition [GO:1902806]; regulation of sodium ion transmembrane transport [GO:1902305]; regulation of transcription from RNA polymerase II promoter [GO:0006357]; response to hydrostatic pressure [GO:0051599]; spermatogenesis [GO:0007283],GO:0003407; GO:0005388; GO:0005516; GO:0005524; GO:0005886; GO:0005887; GO:0005901; GO:0006357; GO:0006874; GO:0007283; GO:0010751; GO:0016020; GO:0016323; GO:0019901; GO:0021766; GO:0030018; GO:0030165; GO:0030315; GO:0030317; GO:0030346; GO:0033138; GO:0034220; GO:0036126; GO:0036487; GO:0043005; GO:0043231; GO:0043234; GO:0045019; GO:0046872; GO:0050998; GO:0051001; GO:0051599; GO:0070588; GO:0070885; GO:0071872; GO:0097110; GO:0097228; GO:0097553; GO:0098703; GO:0098736; GO:1900082; GO:1901205; GO:1901660; GO:1902083; GO:1902305; GO:1902806; GO:1903243; GO:1903249; GO:1903779; GO:2000481,RNA metabolism,,,,,,,,,,,,,,,,,,
